ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3003742	mphG	2259	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; macrolide antibiotic
ARO:3003745	mefC	2262	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3003746	optrA	2263	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target protection; lincosamide antibiotic; macrolide antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic; tetracycline antibiotic
ARO:3003770	Listeria monocytogenes mprF	2279	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3003838	gadW	2324	protein homolog model	Escherichia coli	0	13.3	8.26	0	perfect	antibiotic efflux; fluoroquinolone antibiotic; macrolide antibiotic; penam
ARO:3003838	gadW	2324	protein homolog model	Escherichia coli	0	26.21	18.7	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; macrolide antibiotic; penam
ARO:3003841	kdpE	2331	protein homolog model	Escherichia coli	0.01	13.8	16.41	0	perfect	aminoglycoside antibiotic; antibiotic efflux
ARO:3003841	kdpE	2331	protein homolog model	Escherichia coli	0.01	74.36	61.18	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3003905	ANT(4')-Ib	2383	protein homolog model	Escherichia coli	0	0.05	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003158	TEM-220	2398	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003922	oqxA	2399	protein homolog model	Escherichia coli	0.33	1.8	0.09	0	perfect	antibiotic efflux; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; glycylcycline; nitrofuran antibiotic; tetracycline antibiotic
ARO:3003922	oqxA	2399	protein homolog model	Escherichia coli	0.57	2.83	0.09	0	perfect_strict	antibiotic efflux; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; glycylcycline; nitrofuran antibiotic; tetracycline antibiotic
ARO:3003923	oqxB	2400	protein homolog model	Escherichia coli	0.34	1.82	0.09	0	perfect	antibiotic efflux; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; glycylcycline; nitrofuran antibiotic; tetracycline antibiotic
ARO:3003923	oqxB	2400	protein homolog model	Escherichia coli	0.36	2.13	0.11	0	perfect_strict	antibiotic efflux; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; glycylcycline; nitrofuran antibiotic; tetracycline antibiotic
ARO:3003950	msbA	2423	protein homolog model	Escherichia coli	0	52.43	47.28	0	perfect	antibiotic efflux; nitroimidazole antibiotic
ARO:3003950	msbA	2423	protein homolog model	Escherichia coli	0	74.76	61.55	0	perfect_strict	antibiotic efflux; nitroimidazole antibiotic
ARO:3003952	YojI	2424	protein homolog model	Escherichia coli	0	11.64	14.18	0	perfect	antibiotic efflux; peptide antibiotic
ARO:3003952	YojI	2424	protein homolog model	Escherichia coli	0.07	74.65	61.29	0	perfect_strict	antibiotic efflux; peptide antibiotic
ARO:3003741	mphE	2614	protein homolog model	Escherichia coli	0.07	0.26	0.09	0	perfect	antibiotic inactivation; macrolide antibiotic
ARO:3003741	mphE	2614	protein homolog model	Escherichia coli	0.08	0.27	0.09	0	perfect_strict	antibiotic inactivation; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia coli	0.03	44.64	41.68	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Staphylococcus aureus	0	0.01	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia coli	0	1.27	5.77	0	perfect	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella sonnei	0	92.38	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella dysenteriae	0	32.14	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella flexneri	0	81.54	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Citrobacter werkmanii	0	9.52	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella boydii	0	8.6	7.14	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia albertii	0	97.7	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia fergusonii	0	9.23	9.43	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia marmotae	0	2.38	0	0	perfect	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia marmotae	0	69.05	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella boydii	0	95.7	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia fergusonii	0.4	43.08	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella sonnei	0	96	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Staphylococcus aureus	0	0.01	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Klebsiella pneumoniae	0	0.1	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Acinetobacter baumannii	0	0.04	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Salmonella enterica	0	88.96	94.6	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia coli	0.01	50.65	42.6	0	perfect	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia coli	0.01	74.71	61.55	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Serratia marcescens	0	0.3	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Acinetobacter pittii	0	0.37	0	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella sonnei	0	3.48	100	0	perfect	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella dysenteriae	0	7.14	0	0	perfect	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella dysenteriae	0	100	90.91	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella flexneri	0	1.14	5.26	0	perfect	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella flexneri	0	83.5	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter freundii	0.26	60.25	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter amalonaticus	0	87.5	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter koseri	0	46.67	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter werkmanii	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter youngae	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella boydii	0	17.2	21.43	0	perfect	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter portucalensis	0	86	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia albertii	0	97.7	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia fergusonii	0	1.54	0	0	perfect	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia marmotae	0	69.05	100	0	perfect_strict	antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004072	OpmB	2716	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; macrolide antibiotic; monobactam; tetracycline antibiotic
ARO:3004073	MuxA	2717	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; macrolide antibiotic; monobactam; tetracycline antibiotic
ARO:3004075	MuxC	2720	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; macrolide antibiotic; monobactam; tetracycline antibiotic
ARO:3004085	lnuG	2749	protein homolog model	Escherichia coli	0.03	0.28	0	0	perfect	antibiotic inactivation; lincosamide antibiotic
ARO:3004085	lnuG	2749	protein homolog model	Escherichia coli	0.12	0.38	0	0	perfect_strict	antibiotic inactivation; lincosamide antibiotic
ARO:3004089	ANT(3'')-IIa	2752	protein homolog model	Escherichia coli	0.49	1.62	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004093	NDM-17	2756	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3004103	QepA2	2771	protein homolog model	Escherichia coli	0.02	0.36	0.11	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3004111	FosA6	2779	protein homolog model	Escherichia coli	0	0.06	0	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3004113	FosA7	2780	protein homolog model	Escherichia coli	0	0.02	0.03	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3004122	Klebsiella pneumoniae OmpK37	2785	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	carbapenem; cephalosporin; cephamycin; monobactam; penam; penem; reduced permeability to antibiotic
ARO:3004139	MCR-3.1	2795	protein homolog model	Escherichia coli	0.06	0.1	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004139	MCR-3.1	2795	protein homolog model	Escherichia coli	0.07	0.12	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Escherichia coli	0.51	0.1	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Staphylococcus aureus	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Escherichia coli	0	5.71	8.72	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Escherichia coli	0	11.08	11.98	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Klebsiella oxytoca	0.95	0	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Klebsiella oxytoca	0.95	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella sonnei	0	0.37	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella dysenteriae	0	39.29	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella flexneri	0	0.16	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella flexneri	0	80.56	89.47	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella boydii	0	4.3	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella boydii	0	80.65	85.71	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Escherichia albertii	0	87.36	95	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Escherichia marmotae	0	2.38	12.5	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Shigella sonnei	0	91.93	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC beta-lactamase	2843	protein homolog model	Klebsiella pneumoniae	0	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004332	MCR-5.1	2849	protein homolog model	Escherichia coli	0.02	0.23	0.03	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5.1	2849	protein homolog model	Escherichia coli	0.01	0.19	0.03	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004379	QepA4	2880	protein homolog model	Escherichia coli	0.03	0.12	0	0	perfect	antibiotic efflux; fluoroquinolone antibiotic
ARO:3004379	QepA4	2880	protein homolog model	Escherichia coli	0.05	0.15	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Escherichia coli	0.01	0.06	0	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004496	KPC-24	3024	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3004498	dfrB4	3076	protein homolog model	Escherichia coli	0.01	0.04	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3004505	MCR-3.5	3133	protein homolog model	Escherichia coli	0.07	0.06	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004505	MCR-3.5	3133	protein homolog model	Escherichia coli	0.07	0.06	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004507	MCR-1.9	3135	protein homolog model	Escherichia coli	0	0.05	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004511	MCR-3.2	3139	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004511	MCR-3.2	3139	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004513	MCR-1.6	3141	protein homolog model	Escherichia coli	0.02	0.02	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004515	MCR-1.4	3143	protein homolog model	Escherichia coli	0.01	0.04	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004550	dfrA27	3258	protein homolog model	Escherichia coli	0.18	0.43	0.06	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3004550	dfrA27	3258	protein homolog model	Escherichia coli	0.15	0.36	0.03	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3004555	dfrA32	3263	protein homolog model	Escherichia coli	0	0.01	0.06	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3004555	dfrA32	3263	protein homolog model	Escherichia coli	0	0.01	0.06	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3004569	ICR-Mo	3271	protein homolog model	Escherichia coli	0.29	0.01	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004572	Staphylococcus aureus LmrS	3276	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; diaminopyrimidine antibiotic; macrolide antibiotic; oxazolidinone antibiotic; phenicol antibiotic
ARO:3004580	Klebsiella pneumoniae KpnE	3283	protein homolog model	Escherichia coli	0.02	74.3	61.29	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; macrolide antibiotic; peptide antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004583	Klebsiella pneumoniae KpnF	3286	protein homolog model	Escherichia coli	0.02	74.62	61.46	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; cephalosporin; disinfecting agents and antiseptics; macrolide antibiotic; peptide antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3004588	Klebsiella pneumoniae KpnG	3298	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; carbapenem; cephalosporin; fluoroquinolone antibiotic; macrolide antibiotic; penam; penem; peptide antibiotic
ARO:3004597	Klebsiella pneumoniae KpnH	3299	protein homolog model	Escherichia coli	0	0.13	0.09	0	perfect	aminoglycoside antibiotic; antibiotic efflux; carbapenem; cephalosporin; fluoroquinolone antibiotic; macrolide antibiotic; penam; penem; peptide antibiotic
ARO:3004597	Klebsiella pneumoniae KpnH	3299	protein homolog model	Escherichia coli	0	0.68	0.54	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; carbapenem; cephalosporin; fluoroquinolone antibiotic; macrolide antibiotic; penam; penem; peptide antibiotic
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Salmonella enterica	0.07	88.07	94.37	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Escherichia coli	0	8.58	11.61	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Escherichia coli	0.05	58.8	49.97	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Enterococcus faecalis	0	0.05	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella sonnei	0	0.89	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella sonnei	0	95.71	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella dysenteriae	0	100	90.91	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella flexneri	0	0.16	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella flexneri	0	3.76	5.26	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Enterobacter cloacae	0	1.82	2.27	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Citrobacter koseri	0	46.67	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Enterobacter hormaechei	0	12.45	13.1	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Streptococcus suis	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Citrobacter werkmanii	0	0	14.29	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella boydii	0	2.15	0	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Shigella boydii	0	89.25	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Escherichia albertii	0	94.25	90	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Escherichia fergusonii	0	44.62	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Enterobacter kobei	0	3.28	16.67	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004611	Escherichia coli ampC1 beta-lactamase	3306	protein homolog model	Staphylococcus aureus	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Salmonella enterica	0	88.92	94.37	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Escherichia coli	0	35.39	31.59	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Escherichia coli	0.01	74.78	61.35	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Klebsiella pneumoniae	0	71.6	99.34	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Klebsiella aerogenes	0	81.45	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Klebsiella oxytoca	0	82.03	100	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004612	Escherichia coli ampH beta-lactamase	3307	protein homolog model	Shigella sonnei	0	91.93	100	0	perfect	antibiotic inactivation; cephalosporin; penam
